"","VSCC_5","VSCC_6","VSCC_4","VSCC_1","VSCC_2","VSCC_3","VSCC_7","VSCC_8"
"EVA1A",1.32681786012836,2.2657459259959,0.977883591718151,0,0.079683685036938,0.102388722564734,0.367319660894725,0.350863556457566
"EVA1B",280.534769714057,160.11255322823,438.345254462089,591.461725253278,149.534521082399,313.307830632519,291.158603257288,389.983415511655
"EVA1C",0,0.491631985299626,0.357061482280008,0,0.119067582156895,0.497232617923737,0,0
"EVC",11.5255470202999,6.9078759231222,3.55907065216925,1.39557485070406,6.08934993526887,2.4875433803936,5.90859048370304,11.8702777966197
"EVC2",1.34233137140707,0.533368497482844,0.33646180772957,0.833734586384561,3.21462913515388,1.84609926063615,0.82939632382016,1.48681826313884
"EVI2A",0,14.0541745855343,187.799998367379,42.2399108759556,167.629620026066,197.288073700745,0,14.194743170403
"EVI2B",21.28504063916,24.2002278245917,247.519045491034,13.3974187722057,315.183551144144,318.822990956798,10.4364271825343,48.5377653156124
"EVI5",0.207402014391966,0.891555286366846,1.41313607208298,0.156053569061789,1.2344882456751,1.24830279770621,0.0832907345662716,0.485044262641421
"EVI5L",4.98138933002564,1.37535842545908,0.446087702400977,0.975229017689145,3.54177927003382,2.54728041121204,1.54210017850004,0
"EVL",3.79687211582758,5.17615114832712,35.4284037961412,21.1151599271311,48.5867377173459,40.6856232188354,23.2524348492719,12.0155465021948
"EVPL",19.3968861065017,42.8288169283539,0,0,0.0269920110217145,0.100195633514107,0,7.05483632311399
"EVPLL",0,0.101966953913784,11.0729058575539,0,0,0,0,0
"EVX1",0,0,0,0,0,0.219895537019347,0,0
"EVX2",0,1.58506765732249,0,0,0,0,5.94996654288384,3.48270611838805
"EWSR1",10.3169152115958,35.7312075582051,60.0598573776729,1.95729382715776,66.8416062272923,51.9813658635303,2.42833092148174,2.3102763761933
"EXD1",0,0.201573247169005,0.50726979620903,0,0,0,0,0.0415215151449373
"EXD2",2.18913712323937,2.46556296470602,4.66715864330562,4.71527563977796,1.76962794105738,3.04520554940594,1.04247768582974,1.67076467536331
"EXD3",0.383772198675876,0.29133715967911,1.83450057747757,0.761271477821123,0.370432079729548,0.707174518846279,0.733348500215356,0.320062586552985
"EXO1",0.0716750760754756,1.52624199724806,2.56644783669851,0.366554184048051,2.88317767902245,1.12594102540737,0.769587182162854,0
"EXO5",17.8886786491211,8.20983498864381,10.0172055028829,12.3243584184418,12.4842841252841,17.0652236333747,27.3285236228902,11.9346464493561
"EXOC1",1.39375709404566,1.90578770279208,1.70812096194061,0.995205940246712,4.23609277277633,4.33092207315468,1.09806087972739,5.44102385979837
"EXOC1L",0,0,0,0,0,0,1.59562844034741,3.07997883244277
"EXOC2",0,0.552796349353352,1.40933496690835,0,1.50341186251077,1.52426614995542,0.232772509822828,0
"EXOC3",47.2887994439991,11.2348105901092,20.9215695203713,47.0932778122859,21.0796513472321,25.8578099324257,38.8747013601245,70.2877994617666
"EXOC3L1",7.57184342682073,4.06472487634391,8.01159991046495,0,2.22632487187784,3.93534486161849,0,0
"EXOC3L2",3.05035906942661,1.99650073530125,2.45837322310461,0,1.5464068470246,2.00565958086434,0,2.05249532720935
"EXOC3L4",3.37444031048432,5.27390163851122,3.54387738069387,3.53882993447836,14.072271479145,8.62198170346582,1.16477959918682,0.0419847883339992
"EXOC4",0.230136755348974,0.802801642425925,1.70602522223187,0.21839332191389,2.58364101721849,2.36467061408785,0.147261313442915,0.48752608412459
"EXOC5",1.30525639021564,0.389271719524833,0.485763463010191,0,1.43986857940683,1.15248563290771,0.00842637950557953,0
"EXOC6",1.91859707597221,0.723040990210589,3.02111478592297,1.90589024177615,1.95772883543936,2.67609100009317,1.11968895845058,0.574319032908636
"EXOC6B",1.04355367901891,0.556664241789272,0.187408049228853,0.142599720105438,0.295426486652437,0.464840617400037,0.239384894654022,0.862102181407319
"EXOC7",6.35319710160149,9.11563324873832,15.8371504100289,8.85186385106449,20.6541084842362,18.5757640406734,0.0710487555994365,7.60505996683856
"EXOC8",241.540651610954,90.6675596063999,177.091281281531,303.084321374495,156.808793748106,146.52865681828,399.679305584314,612.767121172495
"EXOG",0,0.762417506714134,2.95117419448749,0.691264783462892,1.97892473524348,1.48902630229115,0.688602180958522,0.722061018465203
"EXOSC1",11.0403797212566,9.69824968898091,43.31568583824,7.87042022208419,57.6065913231957,40.518537285124,0,34.857259932201
"EXOSC10",11.4516741951248,8.80814044066809,14.3888481711462,10.2358922560223,20.5847857539673,21.1643937869524,8.40662055667424,21.612429602041
"EXOSC2",31.2072721229815,17.4842022625879,20.9523451463827,38.3441689514069,25.7244150928955,25.2619727278215,30.3318433604892,42.0912620295413
"EXOSC3",1.26205408654176,2.2002053334846,3.52540274484186,1.02509196351285,3.11635123878211,2.81363685759846,1.05965130039422,0
"EXOSC4",161.307174157922,151.280722000338,33.9635882172593,0,81.8649339721106,70.5450903729946,17.2904251626789,0
"EXOSC5",33.3524220955294,16.1314717663903,12.8307456090488,17.3714947003534,21.4490391053503,20.8924168209351,28.6312199036262,32.2383354390073
"EXOSC6",336.46687837141,84.9891696631113,202.678455030307,366.123840062644,141.659177329512,150.273224806201,438.122357860983,535.615983909449
"EXOSC7",2.67978668376621,4.19830429488813,3.93295183344664,2.50210699591657,3.82521594262571,4.5265232685904,8.17735959193964,5.27895089003045
"EXOSC8",10.9204039978314,17.6405674721251,25.9980398003583,1.43134824404061,20.240826869088,19.9023105185324,5.91999285082176,11.0777387568714
"EXOSC9",0,4.62425947654348,16.362601302446,0,15.5223985517617,13.4228139947136,17.3605279287336,6.60426629325382
"EXPH5",1.99840186676948,1.6372631998497,0,0,0.1184601330054,0.213398221728114,0,0
"EXT1",4.08997761724125,2.69633373973931,2.76176747605109,0.83055987556843,0.958194956618706,1.36802516280719,0.286960527191291,2.20383464114229
"EXT2",2.23695870127039,4.11508649222359,5.2477352593769,0.345193047504522,3.65817192424284,3.57388698336245,0.637870686170879,1.5310424520708
"EXTL1",5.62937085012965,0,3.96333895124571,0,0,0.689041383189293,0.0347616107010029,3.8491897041093
"EXTL2",12.6626619315418,2.14911886386239,3.85242802825015,1.91089885794182,2.32100760569866,5.18444199059202,3.94221996956768,22.8523311513459
"EXTL3",2.04082404094164,2.07016132916948,3.11717011862206,0.629322143344974,1.54579428273683,2.1810491426319,0.564930735269342,1.58432729105119
"EYA1",0,0,0.0935572533513409,0,0,0.00868565971936466,0,0
"EYA2",0.135626676700907,0,0.291099549376101,0.15518046838416,0.00209205974896057,0.341696329185135,0.123410688741845,0.253062876452385
"EYA3",1.80101283382763,1.60113839317984,2.50288595766095,2.68422522635325,2.74219190308595,2.32266120992237,1.06214024652459,0.629421516994419
"EYA4",0,0,0,0,0,0.0822698597457076,0,0
"EYS",0,0,0.0159761658065456,0,0,0,0,0.0327836310004364
"EZH1",11.7370896988177,4.13560556859816,18.8484686048033,20.2554600146296,12.565118123822,19.2641960303418,10.8256633774162,20.2818428365663
"EZH2",0.175526926415292,2.41062917336779,5.86348218447533,0,4.99998913768199,4.42509522057462,1.36862339733651,0
"EZHIP",42.4720327127941,0,0,0,16.89041826155,6.33009046962659,0,0
"EZR",22.3988003558917,22.1052033042059,13.286162076718,14.2929400466099,13.2225510261386,12.3452466187459,7.31893731129488,7.17757385608433
"F10",0.253026693925702,0,2.90032105500433,0,0.161192694926085,0.320547310136882,1.29370932754799,0.174093152613685
"F11",5.29740443243939,1.13338187774815,0.848593121308643,2.03186295602316,0,0,2.33070888026348,0
"F11R",9.4818937160021,20.672623696549,5.51678253011553,1.35882612977373,13.6788783607574,12.8481643464694,3.59606747336566,2.50921042871257
"F12",0,0,1.22630678082477,0,0.383372482633398,0.474365652592878,0,0
"F13A1",1.60551943549463,3.79978142966672,17.6145707508135,4.89129212055037,1.06455640803819,10.3344290457258,12.6945058675061,0.958128516594444
"F13B",0,0,1.13913217394308,1.47965632793834,0,0,1.37422877270377,0
"F2",0,0,3.45357917564665,0,0,0,0,0
"F2R",14.7359840676815,15.6178631753556,30.0311932679856,0.176078120113735,25.3179017524972,20.1513035796222,0,7.20829059745243
"F2RL1",26.422770469575,26.9280054543393,1.26196364791057,0,0.22543980686333,0.278947775199084,0,4.05803405249996
"F2RL2",15.4353302065661,16.7856557004536,6.23738552229384,6.71626910973634,0.0776101146563078,0.432138676079125,0,0.0838213514664661
"F2RL3",0,13.2533152625747,0,0,5.29007496521056,2.05871887624924,0,0
"F3",96.8887379797167,354.967605443666,21.2948523253324,8.40947758623351,7.53146163818793,14.8862720948488,1.83170985355992,240.329054511876
"F5",0,0.308086736391487,1.04859413795509,1.53857696904045,1.0885942381496,1.12502713238202,0.301158309035499,0
"F7",0.499412222695672,0,0,0.139311751017556,0,0,0.116066490989319,0
"F8",0.00353823320113524,0.0981355650374672,0.0540760454509262,0.745510368556885,0.206085484000729,0.678339094609058,0.355784954590432,0.719903206168245
"F9",0,0,0.834918653687809,0,0,0,0,0
"FA2H",0,0.361845414313305,0,0,0.0397909250332392,0.0830845200073585,0.0186291132401134,0
"FAAH",0,1.54913442220407,0,0,1.19758236316055,2.69068702130362,1.18037479990298,1.56572670985126
"FAAH2",0.243832175690431,0.233099336076417,0.306293566699159,0.50562656520577,1.21593153010154,0.519063527170445,0.387102681838723,0.31189547060133
"FAAP100",4.37247599535164,7.0932989855231,16.8376512252435,18.1839312142691,11.8067612405213,15.745349459051,21.6191732639349,9.72905303544983
"FAAP20",16.7774722161876,8.45831560778988,19.8308222366247,24.5777565085833,17.2292339819983,13.4218112326991,26.2078114748603,23.3365951156339
"FAAP24",0,0,5.88708736974017,9.53777153141794,2.24942990456178,1.61306648061241,0,0
"FABP1",0,0,0,0,0,0,4.87853203408918,3.00986302855364
"FABP12",0,0.473637424231391,0,0,0,0,0,0
"FABP2",0,0,0,0,0,0.350582225857564,11.5552486766403,0
"FABP3",0,0.626151130121258,0,0,0,0.591065247906104,0,0
"FABP4",299.628464399108,13.567214428928,7.81716474749855,8.90390170952383,4.21680548851834,108.503634128605,0,0.828051241619941
"FABP6",7.42594531644134,0.718589319577996,0,0,0.0119826705213202,0,0,0
"FABP7",7.75975622835478,0.833120084444267,0,0,0.847442614969038,0,0,0
"FABP9",40.4665454659703,0.909685640410933,0,16.0152526486226,0,0.171742425334914,0,0
"FADD",265.150529151383,90.605845223456,104.781359541151,129.602339017655,139.673543274572,112.038566500032,59.5493392266175,41.5694937594086
"FADS1",18.1551063026551,14.8575186202211,13.3786775240671,17.1248914806706,10.2826043714335,11.6778717842108,4.19288879361719,8.01568810670016
"FADS2",1.88241123299438,2.17236952559175,2.44213519610225,16.0633644218277,2.74766144110317,3.75567113451823,2.89824356667738,1.93070188388143
"FADS3",24.3792011500514,1.46937890999681,4.22317724339273,9.78012293305336,2.19213814355632,4.62347809192686,2.30140920576703,10.367120819171
"FADS6",0,0,0.851291863066732,0,0,0,0,3.67107407013347
"FAF1",0.548063713932032,0.850023264093452,1.55925773133981,0.405885542780589,0.842285239913025,0.779467373338076,0,0.910964928628312
"FAF2",1.87372899858067,5.41689931128905,9.38796826353757,1.52876163606624,9.15708750225949,8.73571754578431,1.49518457352698,2.89565547299599
"FAH",0,0.913233984678149,0,1.38531821926214,1.98291635554471,1.25993624641451,0.95344229768661,0.810339558166438
"FAHD1",40.355655495626,16.0421551124226,13.6626151208928,1.46296979701508,13.4820609976104,15.7903929183532,8.09672477406412,22.2432554642659
"FAHD2A",21.5884339806866,15.0954451571869,50.2664927355118,12.3336001537818,13.4521818173336,23.4481624805967,12.0158717881066,20.8373251170034
"FAHD2B",8.3203211831147,6.05176443438825,19.9303793838318,3.79591950922881,8.66170504247537,13.6497152667722,0,0
"FAIM",5.5974877810657,15.7082768261958,6.67694420026512,0,9.79076192247218,13.1677004483286,0,5.34084136284328
"FAIM2",0,0,0.811122259473703,6.1168239607711,0.34634769181219,1.13260450398249,5.37415749543353,0
"FAM107A",2.11978848408198,0.524179970076613,1.67452786759969,1.86309747263141,0.329609214520215,1.50241689970351,5.44640359179086,3.69599577722948
"FAM107B",0.39049064610979,1.47303067064385,20.444446164071,0.80150342644903,11.1848297826398,5.92295500161001,0.467661235577385,0.233404238367983
"FAM110A",18.9106448669909,7.28756720432823,7.95918611326389,5.8259703411053,8.24226084511784,7.04758652739303,4.07724359571339,2.93930644856228
"FAM110B",1.15756491675071,0.0923164649213528,0.161919507509961,0.554064344642717,0.0586896984438278,0.0626344517118473,0,0
"FAM110C",77.7422004408529,105.460840957535,3.94098455739754,8.93057034551833,3.056235448556,0.496339020189606,4.07793046289596,39.8575208398836
"FAM110D",44.3229393643844,18.7125857235724,17.9935134221383,0,3.52953572424677,25.0338061900634,7.31794907560987,0
"FAM111A",26.2480146705592,42.9804150374405,99.8388421663872,36.8654377583892,76.9219476450229,80.2145976162991,29.8232050645832,69.880805704732
"FAM111B",0,7.03039890642793,6.93550136524283,0,13.0548562068773,4.2360357937207,1.53867431120888,2.59643960745355
"FAM114A1",7.82372138345997,5.36426223382614,3.71713737279702,1.47993319357145,2.49168813137224,4.16363287504512,1.18131230134535,3.29574725976749
"FAM114A2",2.23191761931229,1.98449746003559,6.0534465383967,0.155971404880939,5.31147761625387,5.43256338222638,0,0.912944541243674
"FAM117A",12.8066171218682,2.43283222778547,12.7070547434196,18.2138594662731,5.18350679841231,7.3894025567827,24.311736544182,11.0196427302413
"FAM117B",0.401424668583792,1.11338157865934,1.0517335657725,0.364395020324523,1.61658411762226,2.45797012987117,0.376284094112171,1.02587563287498
"FAM118A",5.41285515978835,5.70507224568529,7.69965661488334,1.46798133450144,31.049654814939,16.8315178123908,0.611518558516749,5.4211580395691
"FAM118B",2.59927915556165,2.3846044357447,3.98985306628646,2.79355391511293,4.25080257600603,5.0145705813259,3.12572388816798,1.81564961738736
"FAM120A",6.57857684582281,3.97679229357596,6.49765567923885,6.20879392710654,5.30389206977749,7.77747776121364,2.49322288606886,6.62306394354321
"FAM120AOS",2.90209275167223,31.8687121684542,49.2892888978332,26.246233214742,35.7527643934138,34.185197892037,21.9449388921082,14.1124640960188
"FAM120B",0.683416675129507,0.467016112790955,1.5508729189012,0.676997361270237,0.381994779873938,0.322681996842412,0.256796437949375,0
"FAM120C",0.353005220837393,0.773794240770017,1.35519805209617,2.45521797774437,1.09229770388225,1.50062216839779,2.13579022860757,0.503114043057902
"FAM124A",0,0.23460058657673,1.44316297211659,0.81576007489068,0.656242695685094,1.00577446775491,0.0651713518772054,0.118127106425749
"FAM124B",0,0.180950071169613,1.29317330282447,0,0,0.610038133478495,0,2.49909300637737
"FAM131A",9.63494060101526,1.16230086530872,6.02725611663874,50.6582458781194,3.64537099888749,6.58303354618687,38.7921770356487,47.4581934793633
"FAM131B",5.34142861386252,0,0,4.7250422594858,0.0656911226615985,1.88982652151351,0,7.37864059786302
"FAM131C",0,1.25733883037682,0,0,0,0,0,0
"FAM133A",0,0,0.675409963150169,0,0.0321751035957857,0,0.677860948329063,0.781877662152699
"FAM135A",0.278323730374934,1.95539362593112,2.09697345446258,0.82135911990785,1.70664502336458,2.5201865344303,0,0.475382922014245
"FAM135B",0,0.014829908647831,0.201051872161445,0,0,0,0,0.222658924275556
"FAM136A",76.3950357527534,279.264560527303,127.763778279398,44.2936348937956,116.415324885689,93.7802178072441,9.27303489269703,82.6208937497572
"FAM13A",0.229866896597177,0.114605715563906,0.863917186987438,0,0.0862342661413376,0.281574469548404,0,0
"FAM13B",5.14370124764318,6.9110797289301,22.9465937281537,7.11187745590769,14.0219871126029,15.0869666789333,7.97273722205494,4.31524708095194
"FAM13C",0,0.625538179495806,0.384778184992721,0,0.0631033466785429,1.35665526353957,0.462846669483619,0.641779622970341
"FAM149A",2.32701212807285,0.0682616980739843,0.353979549984494,0,0.112832223855852,0.362456482132555,0.414474784632309,1.6873245851053
"FAM149B1",0.575533454685097,2.04387910066569,6.15725421118823,0.579611782043359,4.43201152891991,4.29243419552389,0.414991330735676,0.974748438958183
"FAM151A",0,0,0,1.39558231866313,1.79840587215621,1.15236479257418,0,0
"FAM151B",0.631815913764031,0.532034630619938,0.581539575674883,0,0.834320816043872,0.7637967063499,1.20349517562699,0
"FAM153A",0,0,0.801555530984964,0,0,0,0.949849395496001,0
"FAM156A",1.2631809109509,0.0350440357898568,0.855177500261469,0,0,0,0,0
"FAM161A",0,0.475092214508657,4.43583006911525,0.8973366545659,1.53382436633419,1.57939716128274,1.33782660415562,1.22541408014847
"FAM161B",0,0.831871997463922,2.81078617610922,6.36435123907866,2.05034244267796,1.66112419322772,0,2.5659314285983
"FAM162A",43.884221241412,49.3798146990065,20.9658573609696,24.9965456725338,28.1840168582522,29.4194232055285,16.5296129053166,16.376043520587
"FAM162B",0.300106649695342,1.20827673243873,4.20441453336747,0,1.45665036376673,3.21049869149964,0,0
"FAM163A",0,0,0,0,0.202622788815069,0.0705136373733018,1.18578635540338,1.19449593510844
"FAM163B",0,0,2.69666915828937,0.0856476065745751,0,1.36138351532506,0.588692202517852,0
"FAM167A",1.87215424015219,0.0550993305653912,0.551280118112946,0,0.302651462743258,0.218449909672611,0,0
"FAM167B",81.5416459694555,18.1462799951446,38.4080809758267,122.77537228141,15.067951513811,43.3480404077886,14.1088740617535,19.1217842769801
"FAM168A",0.37631100755164,1.6130325539282,2.86444202172504,0.405893634475776,1.08657732824844,1.40129803305987,0.125355043111213,0.181578868589844
"FAM168B",4.62921617438973,2.37620649684631,1.60353519995034,0.0151758449961136,8.52046314502942,7.56875318587684,0,0
"FAM169A",0,0.399389770808124,0.156931700951726,0.394672472183697,0.709226322175757,0.504810377063383,1.88909319725289,1.03371008869692
"FAM170A",0,0,1.88592305054469,0,0.491320098450812,0.273570549168546,7.26875046749484,0
"FAM170B",0,0,0,0,1.28816006837637,0.199237986279708,0,0
"FAM171A1",0.165223518044127,0.0530656604739169,0.245117073633395,0.0996632644786928,0.0925336034986173,0.257616865313271,0,0.695410170791944
"FAM171A2",28.0377980459448,1.30831231660379,0,0,1.09935989541684,1.664568011523,0,0.062491740785913
"FAM171B",0,0.572307770401424,0,0,0.496536774109129,0.659409316584454,0,0
"FAM174A",6.05249814830195,4.49695432594433,6.43495157249838,2.03214079846953,3.77197115133049,6.3563440929861,0.381219290398797,0.0129328470805312
"FAM174B",0,0.216973327610703,0.460416267821975,0,0.300668414526818,0.406662459274551,0.0688852014421442,0
"FAM174C",44.6158821894275,45.6204654389819,81.9051201418302,253.502087401769,58.5031271477463,75.2084773717444,84.884783378077,144.448901656919
"FAM177A1",14.0445153189232,10.5686866319926,8.81715770058817,4.18859348685038,4.39827295292212,4.57687931870329,2.68375986611854,6.26552558745803
"FAM177B",2.8911810475975,0.0438431305608863,0,3.85934866753506,1.24871199402239,0.910501140893082,2.7142869042509,7.03223606855233
"FAM178B",0.52544102283919,0,0,0,0,0,0.30718263039924,0.510460051408753
"FAM180A",0,2.57247452998376,0.613328163347187,0,0,0.139559078100152,0,0.227388710938861
"FAM180B",0,3.87123798801345,10.037393732827,0.276599647462152,0.246111882982478,4.33950053043365,0,0
"FAM181A",0,3.44525818257257,0.689134659593285,0,0,0,0,0
"FAM181B",0,1.38789653211319,19.1922948974009,0,0,0,0,0
"FAM184A",0.00713348893455894,0.114882208834582,0.879976087357843,0.667610410335297,1.59055631922223,0.623558033157365,0.483268222177562,0.918524186188996
"FAM184B",0,0,0,0,0,0,0.0151356729257822,0
"FAM185A",0.99900905176159,0.431843266572479,3.24725000309332,0.746264508409148,1.02155179629432,1.00489299476177,0,0.761282446894106
"FAM186A",0.739831332686697,0,0.34613568092272,0,0,0,0.826956160468313,0
"FAM186B",0,0.664853309309739,0,0,0.324615884331112,0.0502079024930934,1.46911115911543,0
"FAM187B",0,0,12.5586962623286,0,0,0,0,0
"FAM193A",0.573035220314429,1.13348968435275,3.04114549141316,0.483719738102598,2.99396765018546,2.47522939965942,0.561856892580475,0.766829789290868
"FAM193B",2.74058079011811,7.9994404253419,13.4312873932942,7.61416501738624,21.5806391238841,22.9819073290655,4.20703699679133,4.03109711237735
"FAM199X",6.45358549202404,12.2467058728244,7.64689315962902,5.59077119617225,12.4572443317651,13.0540222549092,7.61313387922859,4.71800441245657
"FAM200A",5.74856135156864,2.37380668715797,12.0683045813705,3.73138259300324,6.03653958161992,6.34891154840582,3.29718252530108,0
"FAM200B",10.0854395247701,14.6717330841535,29.4158914059062,12.2054907611771,21.1597948139364,16.4504806586195,11.4810260044348,0
"FAM204A",6.51923678637786,2.71196663991778,0,0,0.942633509336398,1.20924799735173,0.934554430791372,3.48839950602361
"FAM209A",12.0707703801611,0,4.44732841177527,6.55894434531419,6.59124134484786,3.44067223199686,3.85731738152345,0
"FAM209B",0,0,7.44202286240443,15.6357370660997,3.00806753495017,4.01281369983819,0,0
"FAM20A",2.97061373929499,1.04120519866203,1.78305038014489,1.61839641888702,0.706070007392421,0.387971877922489,1.85289972914873,2.36800441756585
"FAM20B",0.0266469811817033,2.43179223356137,1.61447540622097,0.476964524173109,3.56489157232075,3.30826192619021,0,1.13934324306694
"FAM20C",3.21543767343888,3.29677167684186,16.0138757763094,2.88027096650527,4.68028638652999,6.86504148271717,1.14027116088339,1.02078639306033
"FAM210A",1.59161527223209,3.92800409009659,4.80440356634591,1.23461141209523,3.97608914191869,3.47333838311976,1.89336472815571,1.03945174536569
"FAM210B",14.0307989395752,41.9070552016625,28.1954157794046,4.7836694319631,16.9620594244566,13.3238372696921,3.03372100077965,0
"FAM216A",0,1.56995924515599,5.44428300567573,0,3.41803140461446,4.21196539278815,1.88880384116656,0
"FAM216B",0,0,4.87352392269469,0,3.20105436600032,4.39879774108632,0,0
"FAM217A",1.32021065977029,0,0,0,0,0,0,0
"FAM217B",0,10.4261586361188,6.63297191972546,0.0927561971443877,7.05651080095195,6.43363981761459,3.74803620447808,0
"FAM219A",10.4610653061044,4.46932746081216,2.35980861023468,7.18284660974204,3.65935430634195,4.92834721246488,3.43598022641252,4.2604680321924
"FAM219B",29.9352499816192,21.0752420723153,49.1797334636925,19.0737754284632,30.9058095329205,36.8873619888907,90.7469225632785,78.2386256432623
"FAM220A",8.05249372596693,3.83419714420888,3.65962548829636,2.68650764389454,2.23312893066334,3.96961071570228,1.67868205462902,0
"FAM221A",7.10890201763946,4.4234511904593,5.33338777655336,18.3125022536156,10.8094416995418,10.3771974911911,17.7249481532717,14.2624862963947
"FAM221B",3.3390062742528,0.391792093234932,0,0,0.0498159452362559,0.0462297917338883,0,0
"FAM222A",2.13631415497704,0.341696354615198,0.48206349653547,0.305177218238417,0.0651694885483513,0.110876449149518,0,0
"FAM222B",0.395233753134217,2.23144094837882,3.28805245673039,1.52640634252532,2.92717715238073,3.23442351131589,1.41107931142646,2.57202133132358
"FAM227A",0,0,1.22255548467695,0,0.109759924988199,0.174614606360054,0,0
"FAM227B",0.0023007356365286,0,0.683165708417621,0,0.347580803322494,0.415829244867892,0.166649787088086,0
"FAM228A",0,0,0.0286222233791381,0,0.310196761180389,0.287866296582067,0,0
"FAM228B",0,0,0,0,0.211534529918741,0.515304742141564,0.259967300596585,0.963832116490251
"FAM229A",66.3299215740371,7.64450456916602,44.6734292288766,0,32.1268462886472,22.9777433864145,0,38.8971198047126
"FAM229B",7.74282659373854,1.31384007527105,4.22629660261053,0,3.03733380159473,5.14879248720031,3.29904815920578,2.6243324106081
"FAM234A",4.16629392661859,2.0244672053574,3.13669533976208,4.35321664377287,2.30442197777134,4.48939861856835,1.43849677419487,10.5908417792025
"FAM234B",0.337687765338361,0.826232596211343,0.902798705060011,0,0.382586865495107,0.593682099854496,0.710597596863033,0
"FAM237A",0,0,6.33352625516233,0,0,0,6.61986811985863,0
"FAM237B",0,0,10.6114106073503,0,0,0,0,0
"FAM240A",0,0,0,0,0,0,0,0
"FAM240C",0,0,6.29511070112613,0,0,0,0,0
"FAM241A",0.950641032497453,0,0.696797861361945,0,0.704489211323504,0.963457004934934,0,0
"FAM241B",2.01952927101643,2.34893924873621,34.6130795053015,15.0790168516296,11.3952226930514,5.96970311532915,17.3816357263916,0
"FAM24A",0,0,0,0,0,0,0,0
"FAM24B",9.58202312567004,0.237590375814424,0.555632434925552,2.60295807364549,1.20837447764783,1.32697335906614,4.63899114399655,7.1997036559585
"FAM32A",0.101461199049415,79.9749871480935,104.670002430602,11.2078874252486,91.6917399645669,71.466181481805,7.43562638259017,0
"FAM3A",0.0670772937482299,12.122862578228,3.66130553549661,5.76308244941375,11.1713998749449,7.81788280468327,0,11.1424205497582
"FAM3B",0,0.0226150756984529,0.469093183701773,0,0.230038613225891,0.128087147154388,0.624650197412174,0
"FAM3C",19.5840455120915,47.5830531903519,39.0579802933933,4.73459774351228,11.1734670486116,19.3187841153658,2.06332552587809,3.03792294676911
"FAM3D",0,0,1.39190617264264,0,0,0,0,0
"FAM43A",184.846348816821,80.3888681270027,23.4096028626584,122.168381450439,18.5399343174451,29.7017470808128,71.9977543235624,79.884060077402
"FAM43B",0,0,9.35370049159609,0,0,5.83587358667678,0,0
"FAM47A",74.1809676637846,0,0,0,0,0,0,0
"FAM47B",0,0,0,0,0,0,0,0
"FAM47E",0,0,0,0,0.0441281432788364,0,0,0
"FAM50A",138.632637966013,44.1322542301002,194.75912575268,432.505869020294,123.993532162291,152.429326421296,820.673539887834,647.333031205835
"FAM50B",0,66.8214796714385,55.3659351032788,0,74.2930495863928,42.2470488749897,33.7460788999382,0
"FAM53A",0,0.21872570426869,0,0.791815334663937,0.296647884256358,0.318307273510726,1.19786673918375,2.05249199356172
"FAM53B",3.81193697750906,2.04149032454928,2.52633418764186,3.948706193085,4.07443981271157,2.7673478713712,1.26248514210863,0.542093344778915
"FAM53C",0,6.0872764388132,15.7676054978944,4.70410598598651,8.6825323510247,8.44271246783252,5.40912854926262,0
"FAM76A",1.21961522384196,1.05861896703238,5.72309502879868,8.26667794176995,4.83739844562077,5.54995897471878,4.15720983591077,3.66791450379522
"FAM76B",0,8.17886080911597,12.2505890774895,5.51331319117199,10.9874342285097,10.7289228460832,3.43831472287922,0.0309837406077807
"FAM78A",2.31419271548471,1.66268407196183,17.7225827567763,12.910947098814,11.8388759901931,9.86130422101128,0,1.20626003664363
"FAM78B",0,0.944339619878907,0.687296967167703,0,0.634765389781675,0.302354440214534,0.436567127082621,0
"FAM81A",1.01319695978529,0,0.327906991669953,0,0.0775211157709985,0.143881041304166,0.141353407091496,0
"FAM81B",0,0,0.087469065123506,0,0,0,0,0
"FAM83A",23.2553802359922,32.0266524161518,0.901599576559444,0,0,0,0,6.70790068713296
"FAM83B",5.92231148620321,7.45880054773451,0.337902218523422,0,0.0375595447485464,0,0,2.04855690098044
"FAM83C",42.5364936593206,15.5484219803156,3.63985402621932,0,0,0,0,0
"FAM83D",8.68332766235017,7.49797711489322,3.41695978247901,0,3.72154895621955,2.45165933665564,1.07551598384457,0
"FAM83E",0,0.880761067550761,0,0,0.366505615220152,1.3604863407146,2.17345734760766,0
"FAM83F",8.13056331972472,3.73686427337188,0.82071426948467,0,0,0.0117582401536419,0.438963723767749,1.91581307919465
"FAM83G",3.96686072145039,3.75100497635307,1.6213695919047,0,0.564624101131143,0.174659301551165,0,0.683728259173873
"FAM83H",218.501524617808,152.997730600261,4.04036270891419,9.81441027182793,5.6138349959998,3.41525163084429,0.700868470315317,88.0499381834282
"FAM89A",23.59696103388,3.66551711834027,5.85928201327543,8.73815121259696,6.35873780309068,2.27992585774012,10.9337148849898,20.5404741322407
"FAM89B",412.242064725286,454.578524301719,594.983733201453,126.457648883916,719.056662938141,512.518222690887,105.045489090009,65.795590233607
"FAM8A1",8.88596417005434,20.7237496022185,91.8315846097319,16.5415407809999,35.0974256275558,41.126301311881,1.46396405861927,0
"FAM90A1",0,1.14210044920041,0,0,2.22665835872933,1.25778771520839,0,0
